,Unnamed: 0.2,Unnamed: 0,Date_0,0,Date_1,1,Date_2,2,Date_3,3,Date_4,4,Date_5,5,Date_6,6,Date_7,7,Date_8,8,Date_9,9,Date_10,10,Date_11,11,Date_12,12,Date_13,13,Date_14,14,Date_15,15,Date_16,16,Date_17,17,Date_18,18,Date_19,19,Date_20,20,Date_21,21,Date_22,22,Date_23,23,Date_24,24,Date_25,25,Date_26,26,Date_27,27,Date_28,28,Date_29,29,Date_30,30,Date_31,31,Date_32,32,Date_33,33,Date_34,34,Date_35,35,Date_36,36,Date_37,37,Date_38,38,Date_39,39,Date_40,40,Date_41,41,Date_42,42,Date_43,43,Date_44,44,Date_45,45,Date_46,46,Date_47,47,Date_48,48,Date_49,49,Date_50,50,Date_51,51,Date_52,52,Date_53,53,Date_54,54,Date_55,55,Date_56,56,Date_57,57,Date_58,58,Date_59,59,Date_60,60,Date_61,61,Date_62,62,Date_63,63,Date_64,64,Date_65,65,Date_66,66,Date_67,67,Date_68,68,Date_69,69,Date_70,70,Date_71,71,Date_72,72,Date_73,73,Date_74,74,Date_75,75,Date_76,76,Date_77,77,Date_78,78,Date_79,79,Date_80,80,Date_81,81,Date_82,82,Date_83,83,Date_84,84,Date_85,85,Date_86,86,Date_87,87,Date_88,88,Date_89,89,Date_90,90,Unnamed: 0.1,Date_91,91,Date_92,92,Date_93,93,Date_94,94,Date_95,95,Date_96,96,Date_97,97,Date_98,98,Date_99,99
66,66,66,2022-06-15,0.98534876,2022-06-16,0.98864174,2022-06-18,0.9920221,2022-06-16,0.9862706,2022-06-16,0.988517,2022-06-23,0.98415583,2022-06-18,0.9947463,2022-06-17,0.9890337,2022-06-16,0.9969798,2022-06-19,0.9871533,2022-06-18,0.9919874,2022-06-20,0.9879765,2022-06-17,0.98896563,2022-06-16,0.98772806,2022-06-15,0.9909472,2022-06-18,0.9829751,2022-06-18,0.99204695,2022-06-17,0.9876823,2022-06-16,0.9880755,2022-06-17,0.99298453,2022-06-20,0.9914595,2022-06-21,0.9826088,2022-06-16,0.9878138,2022-06-21,0.982632,2022-06-17,0.9913466,2022-06-15,0.9774749,2022-11-28,0.98926437,2022-06-16,0.9884726,2022-06-24,0.98433346,2022-06-16,0.98633647,2022-06-15,0.98555726,2022-06-17,0.9884714,2022-06-16,0.9847074,2022-06-16,0.9851922,2022-06-16,0.98853135,2022-06-15,0.99212,2022-06-16,0.9880886,2022-06-17,0.9978726,2022-06-16,0.9851367,2022-06-16,0.986036,2022-06-17,0.99153316,2022-06-16,0.99723905,2022-06-20,0.9843625,2022-06-18,0.991962,2022-06-15,0.98559827,2022-06-23,0.98415226,2022-04-27,1.0021415,2022-06-15,0.9891707,2022-06-24,0.9844233,2022-06-16,0.98803115,2022-06-16,0.9885067,2022-06-21,0.9863957,2022-06-16,0.9866687,2022-06-19,0.9859975,2022-06-16,0.9889881,2022-06-15,0.9849222,2022-06-16,0.9846788,2022-06-16,0.9848354,2022-06-19,0.98680776,2022-06-18,0.9843611,2022-06-17,0.98856497,2022-06-19,0.9859071,2022-06-16,0.98537964,2022-06-16,0.9864124,2022-06-26,0.9956507,2022-06-21,0.9862081,2022-06-17,0.9913573,2022-06-15,0.9952395,2022-06-19,0.98593974,2022-06-17,0.9887157,2022-06-20,0.9876265,2022-06-19,0.9990399,2022-06-16,0.986394,2022-06-15,0.9873481,2022-06-17,0.9913731,2022-04-23,0.98726356,2022-06-16,0.9866611,2022-06-18,0.98438907,2022-06-17,0.9915431,2022-10-19,0.99806076,2022-06-18,0.99469674,2022-06-16,0.98809725,2022-04-25,1.0051546,2022-11-30,0.9886459,2022-06-18,0.9976117,2022-06-18,0.99200773,2022-06-19,0.98476845,2022-06-15,0.9886894,2022-06-15,0.9921587,2022-06-19,0.9859121,2022-06-16,0.98475164,66.0,2022-06-15,0.987411,2022-06-21,0.98621756,2022-06-16,0.9863241,2022-06-19,0.98604006,2022-06-17,0.9913531,2022-04-29,0.9396149,2022-06-17,0.9915316,2022-06-19,0.9860388,2022-06-16,0.9877551
67,67,67,2022-06-18,1.000437,2022-06-18,0.9748482,2022-06-21,0.98436254,2022-06-18,0.9862706,2022-06-18,0.9880284,2022-06-26,0.98795825,2022-06-21,0.98620945,2022-06-20,0.99794793,2022-06-18,0.9886832,2022-06-21,0.97615284,2022-06-21,0.98447543,2022-06-22,0.99374294,2022-06-20,0.99804723,2022-06-18,0.98919666,2022-06-18,0.9889415,2022-06-21,0.98426235,2022-06-21,0.9843032,2022-06-20,0.9838189,2022-06-18,0.9875636,2022-06-20,0.9867127,2022-06-23,0.9842154,2022-06-24,0.9845934,2022-06-18,0.9935531,2022-06-24,0.98464406,2022-06-20,0.9883078,2022-06-18,0.98538435,2022-12-03,0.98926437,2022-06-18,0.9881757,2022-06-27,0.98433346,2022-06-18,0.98475355,2022-06-18,1.0006275,2022-06-20,0.98793626,2022-06-18,0.9919122,2022-06-18,0.97739017,2022-06-18,0.98798704,2022-06-18,0.98738474,2022-06-18,0.98702097,2022-06-20,0.98910064,2022-06-18,0.98059034,2022-06-18,0.986036,2022-06-20,0.98621446,2022-06-18,0.98844576,2022-06-23,0.9880771,2022-06-21,0.9844845,2022-06-18,1.0005435,2022-06-26,0.98796445,2022-04-29,0.98417634,2022-06-18,0.98784494,2022-06-26,0.9823863,2022-06-18,0.9872162,2022-06-18,0.9748447,2022-06-24,0.9893841,2022-06-18,0.9866687,2022-06-21,0.9923844,2022-06-18,0.9747647,2022-06-18,1.0007751,2022-06-18,0.9919419,2022-06-18,0.9712731,2022-06-21,0.99227065,2022-06-21,1.0025616,2022-06-20,0.9878966,2022-06-21,0.98529726,2022-06-18,0.97024614,2022-06-18,0.9850902,2022-06-29,0.9842308,2022-06-24,0.98926914,2022-06-20,0.9884009,2022-06-18,0.9864917,2022-06-21,0.99240404,2022-06-20,0.9879331,2022-06-22,0.9937802,2022-06-21,0.98687553,2022-06-18,0.9849832,2022-06-18,0.9990355,2022-06-20,0.98870754,2022-04-25,1.0017731,2022-06-18,0.9866611,2022-06-21,1.0025737,2022-06-20,0.9860547,2022-10-21,0.9884658,2022-06-21,0.98657864,2022-06-18,0.98744226,2022-04-27,0.9848079,2022-12-05,0.9886459,2022-06-20,0.9881535,2022-06-21,0.9843612,2022-06-21,0.9826797,2022-06-18,0.98721784,2022-06-18,0.98726946,2022-06-21,0.98518974,2022-06-18,0.9708671,67.0,2022-06-18,0.9990371,2022-06-24,0.9894526,2022-06-18,0.9863241,2022-06-21,0.9849048,2022-06-20,0.98826814,2022-04-30,0.9920641,2022-06-20,0.98635983,2022-06-21,0.98496467,2022-06-18,0.98932743
68,68,68,2022-06-20,0.98534876,2022-06-21,0.98864174,2022-06-23,0.99186635,2022-06-21,0.9862706,2022-06-21,0.98953444,2022-06-28,0.98415583,2022-06-23,0.9957784,2022-06-22,0.9890337,2022-06-21,0.9965198,2022-06-24,0.9871533,2022-06-23,0.9918182,2022-06-25,0.9879765,2022-06-22,0.98896563,2022-06-21,0.98667836,2022-06-20,0.9908777,2022-06-23,0.9831725,2022-06-23,0.99190336,2022-06-22,0.9876823,2022-06-21,0.9879516,2022-06-22,0.9917202,2022-06-25,0.9912314,2022-06-26,0.9824916,2022-06-21,0.9878138,2022-06-26,0.98252434,2022-06-22,0.9914672,2022-06-20,0.981608,2022-12-08,0.98926437,2022-06-21,0.9894877,2022-06-29,0.98433346,2022-06-21,0.9860667,2022-06-20,0.98555726,2022-06-22,0.9884714,2022-06-21,0.9847074,2022-06-21,0.9851922,2022-06-21,0.98955387,2022-06-20,0.9922676,2022-06-21,0.987969,2022-06-22,0.999329,2022-06-21,0.9851367,2022-06-21,0.986036,2022-06-22,0.9926161,2022-06-21,0.99676365,2022-06-25,0.9843625,2022-06-23,0.9918044,2022-06-20,0.98559827,2022-06-28,0.98415226,2022-05-01,0.99303204,2022-06-20,0.9891707,2022-06-29,0.9844233,2022-06-21,0.9879069,2022-06-21,0.9885067,2022-06-26,0.9863957,2022-06-21,0.9866687,2022-06-24,0.9859975,2022-06-21,0.9889881,2022-06-20,0.9849222,2022-06-21,0.9846788,2022-06-21,0.9848354,2022-06-24,0.98680776,2022-06-23,0.9843611,2022-06-22,0.98856497,2022-06-24,0.98599195,2022-06-21,0.98537964,2022-06-21,0.9861368,2022-07-01,0.9956579,2022-06-26,0.9862081,2022-06-22,0.9914774,2022-06-20,0.99552274,2022-06-24,0.98593974,2022-06-22,0.9887157,2022-06-25,0.9876265,2022-06-24,0.99786156,2022-06-21,0.98611885,2022-06-20,0.9873481,2022-06-22,0.99151045,2022-04-27,0.9978417,2022-06-21,0.9866611,2022-06-23,0.98438907,2022-06-22,0.9926167,2022-10-26,0.9884658,2022-06-23,0.99575824,2022-06-21,0.9879747,2022-04-29,0.9939216,2022-12-10,0.9886459,2022-06-23,0.99892753,2022-06-23,0.9918625,2022-06-24,0.98476845,2022-06-20,0.9886894,2022-06-20,0.9923023,2022-06-24,0.9859972,2022-06-21,0.98475164,68.0,2022-06-20,0.987411,2022-06-26,0.98621756,2022-06-21,0.9863241,2022-06-24,0.9861255,2022-06-22,0.991468,2022-05-02,0.9842322,2022-06-22,0.99263155,2022-06-24,0.9861209,2022-06-21,0.9866727
69,69,69,2022-06-23,1.0016623,2022-06-23,0.9717692,2022-06-26,0.98436254,2022-06-23,0.9862706,2022-06-23,0.9880284,2022-07-01,0.9878663,2022-06-26,0.98620945,2022-06-25,0.9956617,2022-06-23,0.9886832,2022-06-26,0.974179,2022-06-26,0.98447543,2022-06-27,0.99311477,2022-06-25,0.99576837,2022-06-23,0.98919666,2022-06-23,0.9889415,2022-06-26,0.98426235,2022-06-26,0.9843032,2022-06-25,0.9856815,2022-06-23,0.9875636,2022-06-25,0.9867127,2022-06-28,0.9842154,2022-06-29,0.9845934,2022-06-23,0.99273217,2022-06-29,0.98464406,2022-06-25,0.9883078,2022-06-23,0.98538435,2022-12-13,0.98926437,2022-06-23,0.9881757,2022-07-02,0.98433346,2022-06-23,0.98475355,2022-06-23,0.99817365,2022-06-25,0.9885134,2022-06-23,0.9917382,2022-06-23,0.9999163,2022-06-23,0.98798704,2022-06-23,0.98738474,2022-06-23,0.98702097,2022-06-25,0.98910064,2022-06-23,1.0053589,2022-06-23,0.986036,2022-06-25,0.98621446,2022-06-23,0.98844576,2022-06-28,0.9879126,2022-06-26,0.9844845,2022-06-23,0.9982227,2022-07-01,0.9878725,2022-05-02,0.9926661,2022-06-23,0.98792,2022-07-01,0.9818469,2022-06-23,0.9872162,2022-06-23,0.97183245,2022-06-29,0.9928488,2022-06-23,0.9866687,2022-06-26,0.9923602,2022-06-23,0.9716244,2022-06-23,1.0019662,2022-06-23,0.99175996,2022-06-23,0.96183556,2022-06-26,0.9922477,2022-06-26,1.0025847,2022-06-25,0.9886112,2022-06-26,0.98529726,2022-06-23,0.9920973,2022-06-23,0.9850902,2022-07-04,0.9842308,2022-06-29,0.9926789,2022-06-25,0.9884009,2022-06-23,0.9864917,2022-06-26,0.9923802,2022-06-25,0.9884941,2022-06-27,0.9931475,2022-06-26,0.98687553,2022-06-23,0.9849832,2022-06-23,0.9969629,2022-06-25,0.98870754,2022-04-28,0.9874437,2022-06-23,0.9866611,2022-06-26,1.0025967,2022-06-25,0.9860547,2022-10-31,0.9884658,2022-06-26,0.98657864,2022-06-23,0.98744226,2022-04-30,1.0048625,2022-12-15,0.9886459,2022-06-25,0.9881535,2022-06-26,0.9843612,2022-06-26,0.982608,2022-06-23,0.98666596,2022-06-23,0.98726946,2022-06-26,0.98518974,2022-06-23,0.96991587,69.0,2022-06-23,0.9969644,2022-06-29,0.992924,2022-06-23,0.9863241,2022-06-26,0.9849048,2022-06-25,0.98826814,2022-05-04,0.992718,2022-06-25,0.98635983,2022-06-26,0.98496467,2022-06-23,0.98932743
70,70,70,2022-06-25,0.98534876,2022-06-26,0.98864174,2022-06-28,0.99228126,2022-06-26,0.9862706,2022-06-26,0.98858637,2022-07-03,0.98415583,2022-06-28,0.9957458,2022-06-27,0.9890337,2022-06-26,0.9965317,2022-06-29,0.9871533,2022-06-28,0.9922441,2022-06-30,0.9879765,2022-06-27,0.98896563,2022-06-26,0.98741925,2022-06-25,0.99115324,2022-06-28,0.9828297,2022-06-28,0.99230826,2022-06-27,0.9876823,2022-06-26,0.9883073,2022-06-27,0.9931893,2022-06-30,0.99149865,2022-07-01,0.9819223,2022-06-26,0.9878138,2022-07-01,0.9819487,2022-06-27,0.99139047,2022-06-25,0.9790418,2022-12-18,0.98926437,2022-06-26,0.9885511,2022-07-04,0.98433346,2022-06-26,0.98632467,2022-06-25,0.98555726,2022-06-27,0.9884714,2022-06-26,0.9847074,2022-06-26,0.9851922,2022-06-26,0.988593,2022-06-25,0.9934334,2022-06-26,0.9883202,2022-06-27,0.9982784,2022-06-26,0.9851367,2022-06-26,0.986036,2022-06-27,0.99134624,2022-06-26,0.9967938,2022-06-30,0.9843625,2022-06-28,0.99220765,2022-06-25,0.98559827,2022-07-03,0.98415226,2022-05-04,0.98417634,2022-06-25,0.9891707,2022-07-04,0.9844233,2022-06-26,0.9882646,2022-06-26,0.9885067,2022-07-01,0.9863957,2022-06-26,0.9866687,2022-06-29,0.9859975,2022-06-26,0.9889881,2022-06-25,0.9849222,2022-06-26,0.9846788,2022-06-26,0.9848354,2022-06-29,0.98680776,2022-06-28,0.9843611,2022-06-27,0.98856497,2022-06-29,0.9859152,2022-06-26,0.98537964,2022-06-26,0.9864095,2022-07-06,0.99586225,2022-07-01,0.9862081,2022-06-27,0.99140054,2022-06-25,0.9951154,2022-06-29,0.98593974,2022-06-27,0.9887157,2022-06-30,0.9876265,2022-06-29,1.001507,2022-06-26,0.9863906,2022-06-25,0.9873481,2022-06-27,0.9914114,2022-04-30,0.988906,2022-06-26,0.9866611,2022-06-28,0.98438907,2022-06-27,0.9913654,2022-11-05,0.9884658,2022-06-28,0.9957372,2022-06-26,0.98832846,2022-05-02,0.9848079,2022-12-20,0.9886459,2022-06-28,0.99988693,2022-06-28,0.99225944,2022-06-29,0.98476845,2022-06-25,0.9886894,2022-06-25,0.9934507,2022-06-29,0.98592156,2022-06-26,0.98475164,70.0,2022-06-25,0.987411,2022-07-01,0.98621756,2022-06-26,0.9863241,2022-06-29,0.98605084,2022-06-27,0.99139565,2022-05-05,0.9915613,2022-06-27,0.99133664,2022-06-29,0.98604965,2022-06-26,0.9874202
71,71,71,2022-06-28,1.0013592,2022-06-28,0.9751686,2022-07-01,0.98436254,2022-06-28,0.9862706,2022-06-28,0.9880284,2022-07-06,0.9878239,2022-07-01,0.98620945,2022-06-30,0.99807966,2022-06-28,0.9886832,2022-07-01,0.97682846,2022-07-01,0.98447543,2022-07-02,0.99305725,2022-06-30,0.99818164,2022-06-28,0.98919666,2022-06-28,0.9889415,2022-07-01,0.98426235,2022-07-01,0.9843032,2022-06-30,0.9844469,2022-06-28,0.9875636,2022-06-30,0.9867127,2022-07-03,0.9842154,2022-07-04,0.9845934,2022-06-28,0.9933439,2022-07-04,0.98464406,2022-06-30,0.9883078,2022-06-28,0.98538435,2022-12-23,0.98926437,2022-06-28,0.9881757,2022-07-07,0.98433346,2022-06-28,0.98475355,2022-06-28,1.0007532,2022-06-30,0.9891365,2022-06-28,0.9921515,2022-06-28,0.9732224,2022-06-28,0.98798704,2022-06-28,0.98738474,2022-06-28,0.98702097,2022-06-30,0.98910064,2022-06-28,0.9752034,2022-06-28,0.986036,2022-06-30,0.98621446,2022-06-28,0.98844576,2022-07-03,0.98776686,2022-07-01,0.9844845,2022-06-28,1.0006608,2022-07-06,0.98783153,2022-05-06,0.99288136,2022-06-28,0.9880141,2022-07-06,0.9823863,2022-06-28,0.9872162,2022-06-28,0.97515655,2022-07-04,0.9914597,2022-06-28,0.9866687,2022-07-01,0.9925277,2022-06-28,0.97513145,2022-06-28,1.0017027,2022-06-28,0.9921911,2022-06-28,0.96906227,2022-07-01,0.99241894,2022-07-01,1.0016984,2022-06-30,0.98924035,2022-07-01,0.98529726,2022-06-28,0.97926885,2022-06-28,0.9850902,2022-07-09,0.9842308,2022-07-04,0.99132717,2022-06-30,0.9884009,2022-06-28,0.9864917,2022-07-01,0.99254704,2022-06-30,0.9890853,2022-07-02,0.9930917,2022-07-01,0.98687553,2022-06-28,0.9849832,2022-06-28,0.9937867,2022-06-30,0.98870754,2022-05-02,0.99751663,2022-06-28,0.9866611,2022-07-01,1.0016222,2022-06-30,0.9860547,2022-11-10,0.9884658,2022-07-01,0.98657864,2022-06-28,0.98744226,2022-05-04,0.99446243,2022-12-25,0.9886459,2022-06-30,0.9881535,2022-07-01,0.9843612,2022-07-01,0.98199934,2022-06-28,0.9869265,2022-06-28,0.98726946,2022-07-01,0.98518974,2022-06-28,0.9688015,71.0,2022-06-28,0.99378157,2022-07-04,0.99152666,2022-06-28,0.9863241,2022-07-01,0.9849048,2022-06-30,0.98826814,2022-05-07,0.9842322,2022-06-30,0.98635983,2022-07-01,0.98496467,2022-06-28,0.98932743
72,72,72,2022-06-30,0.98534876,2022-07-01,0.98864174,2022-07-03,0.9922439,2022-07-01,0.9862706,2022-07-01,0.98826736,2022-07-08,0.98415583,2022-07-03,0.99581116,2022-07-02,0.9890337,2022-07-01,0.99681324,2022-07-04,0.9871533,2022-07-03,0.9921978,2022-07-05,0.9879765,2022-07-02,0.98896563,2022-07-01,0.9875636,2022-06-30,0.9905633,2022-07-03,0.9831725,2022-07-03,0.9922775,2022-07-02,0.9876823,2022-07-01,0.9881742,2022-07-02,0.99079305,2022-07-05,0.99253035,2022-07-06,0.9824916,2022-07-01,0.9878138,2022-07-06,0.98252434,2022-07-02,0.99180734,2022-06-30,0.9791361,2022-12-28,0.98926437,2022-07-01,0.988278,2022-07-09,0.98433346,2022-07-01,0.9864072,2022-06-30,0.98555726,2022-07-02,0.9884714,2022-07-01,0.9847074,2022-07-01,0.9851922,2022-07-01,0.9882181,2022-06-30,0.99162257,2022-07-01,0.9882187,2022-07-02,0.99767405,2022-07-01,0.9851367,2022-07-01,0.986036,2022-07-02,0.99198127,2022-07-01,0.997076,2022-07-05,0.9843625,2022-07-03,0.99219143,2022-06-30,0.98559827,2022-07-08,0.98415226,2022-05-07,1.002485,2022-06-30,0.9891707,2022-07-09,0.9844233,2022-07-01,0.9881201,2022-07-01,0.9885067,2022-07-06,0.9863957,2022-07-01,0.9866687,2022-07-04,0.9859975,2022-07-01,0.9889881,2022-06-30,0.9849222,2022-07-01,0.9846788,2022-07-01,0.9848354,2022-07-04,0.98680776,2022-07-03,0.9843611,2022-07-02,0.98856497,2022-07-04,0.98590034,2022-07-01,0.98537964,2022-07-01,0.98647565,2022-07-11,0.9943153,2022-07-06,0.9862081,2022-07-02,0.99182665,2022-06-30,0.9953775,2022-07-04,0.98593974,2022-07-02,0.9887157,2022-07-05,0.9876265,2022-07-04,0.9982571,2022-07-01,0.9864603,2022-06-30,0.9873481,2022-07-02,0.9918384,2022-05-03,0.987059,2022-07-01,0.9866611,2022-07-03,0.98438907,2022-07-02,0.99198025,2022-11-15,0.9884658,2022-07-03,0.9957743,2022-07-01,0.9882145,2022-05-05,1.0052631,2022-12-30,0.9886459,2022-07-03,0.9992356,2022-07-03,0.99223906,2022-07-04,0.98476845,2022-06-30,0.9886894,2022-06-30,0.99168736,2022-07-04,0.98590845,2022-07-01,0.98475164,72.0,2022-06-30,0.987411,2022-07-06,0.98621756,2022-07-01,0.9863241,2022-07-04,0.9860455,2022-07-02,0.99182725,2022-05-09,0.99213845,2022-07-02,0.99200183,2022-07-04,0.9860399,2022-07-01,0.9875888
73,73,73,2022-07-03,1.0010474,2022-07-03,0.97505766,2022-07-06,0.98436254,2022-07-03,0.9862706,2022-07-03,0.9880284,2022-07-11,0.9878525,2022-07-06,0.98620945,2022-07-05,0.9982274,2022-07-03,0.9886832,2022-07-06,0.9736686,2022-07-06,0.98447543,2022-07-07,0.99372596,2022-07-05,0.99832004,2022-07-03,0.98919666,2022-07-03,0.9889415,2022-07-06,0.98426235,2022-07-06,0.9843032,2022-07-05,0.98452383,2022-07-03,0.9875636,2022-07-05,0.9867127,2022-07-08,0.9842154,2022-07-09,0.9845934,2022-07-03,0.992603,2022-07-09,0.98464406,2022-07-05,0.9883078,2022-07-03,0.98538435,,,2022-07-03,0.9881757,2022-07-12,0.98433346,2022-07-03,0.98475355,2022-07-03,0.9979443,2022-07-05,1.0009948,2022-07-03,0.99213046,2022-07-03,1.0049913,2022-07-03,0.98798704,2022-07-03,0.98738474,2022-07-03,0.98702097,2022-07-05,0.98910064,2022-07-03,0.9937569,2022-07-03,0.986036,2022-07-05,0.98621446,2022-07-03,0.98844576,2022-07-08,0.98822504,2022-07-06,0.9844845,2022-07-03,0.99798435,2022-07-11,0.98785865,2022-05-09,0.98417634,2022-07-03,0.98782015,2022-07-11,0.98253196,2022-07-03,0.9872162,2022-07-03,0.9750284,2022-07-09,0.9930403,2022-07-03,0.9866687,2022-07-06,0.9927071,2022-07-03,0.9749852,2022-07-03,1.0013759,2022-07-03,0.9921465,2022-07-03,0.89363873,2022-07-06,0.99263,2022-07-06,1.0026786,2022-07-05,1.000937,2022-07-06,0.98529726,2022-07-03,0.9903238,2022-07-03,0.9850902,2022-07-14,0.9842308,2022-07-09,0.9929348,2022-07-05,0.9884009,2022-07-03,0.9864917,2022-07-06,0.9927271,2022-07-05,1.0009656,2022-07-07,0.99376327,2022-07-06,0.98687553,2022-07-03,0.9849832,2022-07-03,0.997654,2022-07-05,0.98870754,2022-05-05,1.0012202,2022-07-03,0.9866611,2022-07-06,1.0026906,2022-07-05,0.9860547,2022-11-20,0.9884658,2022-07-06,0.98657864,2022-07-03,0.98744226,2022-05-07,0.9848079,,,2022-07-05,0.9881535,2022-07-06,0.9843612,2022-07-06,0.982608,2022-07-03,0.9863384,2022-07-03,0.98726946,2022-07-06,0.98518974,2022-07-03,0.9217404,73.0,2022-07-03,0.9976559,2022-07-09,0.9930859,2022-07-03,0.9863241,2022-07-06,0.9849048,2022-07-05,0.98826814,2022-05-10,0.99098814,2022-07-05,0.98635983,2022-07-06,0.98496467,2022-07-03,0.98932743
74,74,74,2022-07-05,0.98534876,2022-07-06,0.98864174,2022-07-08,0.99170053,2022-07-06,0.9862706,2022-07-06,0.9883727,2022-07-13,0.98415583,2022-07-08,0.99539477,2022-07-07,0.9890337,2022-07-06,0.99686915,2022-07-09,0.9871533,2022-07-08,0.9916679,2022-07-10,0.9879765,2022-07-07,0.98896563,2022-07-06,0.98750454,2022-07-05,0.99045706,2022-07-08,0.98291844,2022-07-08,0.9917233,2022-07-07,0.9876823,2022-07-06,0.98797333,2022-07-07,0.99326646,2022-07-10,0.99265873,2022-07-11,0.9826088,2022-07-06,0.9878138,2022-07-11,0.982632,2022-07-07,0.9928022,2022-07-05,0.9755803,,,2022-07-06,0.9883797,2022-07-14,0.98433346,2022-07-06,0.98606116,2022-07-05,0.98555726,2022-07-07,0.9884714,2022-07-06,0.9847074,2022-07-06,0.9851922,2022-07-06,0.98832464,2022-07-05,0.9923312,2022-07-06,0.9880153,2022-07-07,0.99937195,2022-07-06,0.9851367,2022-07-06,0.986036,2022-07-07,0.99088293,2022-07-06,0.9971266,2022-07-10,0.9843625,2022-07-08,0.99163854,2022-07-05,0.98559827,2022-07-13,0.98415226,2022-05-11,0.99259853,2022-07-05,0.9891707,2022-07-14,0.9844233,2022-07-06,0.9879323,2022-07-06,0.9885067,2022-07-11,0.9863957,2022-07-06,0.9866687,2022-07-09,0.9859975,2022-07-06,0.9889881,2022-07-05,0.9849222,2022-07-06,0.9846788,2022-07-06,0.9848354,2022-07-09,0.98680776,2022-07-08,0.9843611,2022-07-07,0.98856497,2022-07-09,0.9859705,2022-07-06,0.98537964,2022-07-06,0.98614115,2022-07-16,0.99482733,2022-07-11,0.9862081,2022-07-07,0.99282163,2022-07-05,0.9948632,2022-07-09,0.98593974,2022-07-07,0.9887157,2022-07-10,0.9876265,2022-07-09,0.9991175,2022-07-06,0.98612183,2022-07-05,0.9873481,2022-07-07,0.99285287,2022-05-07,0.9977084,2022-07-06,0.9866611,2022-07-08,0.98438907,2022-07-07,0.9908987,2022-11-25,0.9884658,2022-07-08,0.99538124,2022-07-06,0.9880108,2022-05-09,0.99398285,,,2022-07-08,0.99903595,2022-07-08,0.99168324,2022-07-09,0.98476845,2022-07-05,0.9886894,2022-07-05,0.9923716,2022-07-09,0.98597556,2022-07-06,0.98475164,74.0,2022-07-05,0.987411,2022-07-11,0.98621756,2022-07-06,0.9863241,2022-07-09,0.9861077,2022-07-07,0.9928086,2022-05-12,0.9842322,2022-07-07,0.99087805,2022-07-09,0.98610383,2022-07-06,0.98753023
75,75,75,2022-07-08,0.9998173,2022-07-08,0.97609156,2022-07-11,0.98436254,2022-07-08,0.9862706,2022-07-08,0.9880284,2022-07-16,0.9876157,2022-07-11,0.98620945,2022-07-10,0.99699545,2022-07-08,0.9886832,2022-07-11,0.97478735,2022-07-11,0.98447543,2022-07-12,0.99326843,2022-07-10,0.99709135,2022-07-08,0.98919666,2022-07-08,0.9889415,2022-07-11,0.98426235,2022-07-11,0.9843032,2022-07-10,0.9854567,2022-07-08,0.9875636,2022-07-10,0.9867127,2022-07-13,0.9842154,2022-07-14,0.9845934,2022-07-08,0.9937143,2022-07-14,0.98464406,2022-07-10,0.9883078,2022-07-08,0.98538435,,,2022-07-08,0.9881757,2022-07-17,0.98433346,2022-07-08,0.98475355,2022-07-08,0.99970144,2022-07-10,0.98776716,2022-07-08,0.99159336,2022-07-08,0.97435397,2022-07-08,0.98798704,2022-07-08,0.98738474,2022-07-08,0.98702097,2022-07-10,0.98910064,2022-07-08,0.97748864,2022-07-08,0.986036,2022-07-10,0.98621446,2022-07-08,0.98844576,2022-07-13,0.98800105,2022-07-11,0.9844845,2022-07-08,0.99966305,2022-07-16,0.98762155,2022-05-12,1.0025814,2022-07-08,0.9880224,2022-07-16,0.9826542,2022-07-08,0.9872162,2022-07-08,0.9760716,2022-07-14,0.9902443,2022-07-08,0.9866687,2022-07-11,0.99214554,2022-07-08,0.9760753,2022-07-08,1.0002372,2022-07-08,0.99162316,2022-07-08,0.969849,2022-07-11,0.99203247,2022-07-11,1.0023868,2022-07-10,0.9877268,2022-07-11,0.98529726,2022-07-08,0.976754,2022-07-08,0.9850902,2022-07-19,0.9842308,2022-07-14,0.9901296,2022-07-10,0.9884009,2022-07-08,0.9864917,2022-07-11,0.9921651,2022-07-10,0.98776287,2022-07-12,0.99330413,2022-07-11,0.98687553,2022-07-08,0.9849832,2022-07-08,0.99482685,2022-07-10,0.98870754,2022-05-08,0.9873649,2022-07-08,0.9866611,2022-07-11,1.0023117,2022-07-10,0.9860547,2022-11-30,0.9884658,2022-07-11,0.98657864,2022-07-08,0.98744226,2022-05-10,1.0060751,,,2022-07-10,0.9881535,2022-07-11,0.9843612,2022-07-11,0.9826797,2022-07-08,0.98675543,2022-07-08,0.98726946,2022-07-11,0.98518974,2022-07-08,0.9694238,75.0,2022-07-08,0.9948268,2022-07-14,0.99031246,2022-07-08,0.9863241,2022-07-11,0.9849048,2022-07-10,0.98826814,2022-05-14,0.9925092,2022-07-10,0.98635983,2022-07-11,0.98496467,2022-07-08,0.98932743
