,Unnamed: 0,Date_0,0,Date_1,1,Date_2,2,Date_3,3,Date_4,4,Date_5,5,Date_6,6,Date_7,7,Date_8,8,Date_9,9,Date_10,10,Date_11,11,Date_12,12,Date_13,13,Date_14,14,Date_15,15,Date_16,16,Date_17,17,Date_18,18,Date_19,19,Date_20,20,Date_21,21,Date_22,22,Date_23,23,Date_24,24,Date_25,25,Date_26,26,Date_27,27,Date_28,28,Date_29,29,Date_30,30,Date_31,31,Date_32,32,Date_33,33,Date_34,34,Date_35,35,Date_36,36,Date_37,37,Date_38,38,Date_39,39,Date_40,40,Date_41,41,Date_42,42,Date_43,43,Date_44,44,Date_45,45,Date_46,46,Date_47,47,Date_48,48,Date_49,49,Date_50,50,Unnamed: 0,Date_51,51,Date_52,52,Date_53,53,Date_54,54,Date_55,55,Date_56,56,Date_57,57,Date_58,58,Date_59,59,Date_60,60,Date_61,61,Date_62,62,Date_63,63,Date_64,64,Date_65,65,Date_66,66,Date_67,67,Date_68,68,Date_69,69,Date_70,70,Date_71,71,Date_72,72,Date_73,73,Date_74,74,Date_75,75,Date_76,76,Date_77,77,Date_78,78,Date_79,79,Date_80,80,Date_81,81,Date_82,82,Date_83,83,Date_84,84,Date_85,85,Date_86,86,Date_87,87,Date_88,88,Date_89,89,Date_90,90,Date_91,91,Date_92,92,Date_93,93,Date_94,94,Date_95,95,Date_96,96,Date_97,97,Date_98,98,Date_99,99
80,80.0,2022-07-20,6279.0,2022-07-21,2039.0,2022-07-23,7119.0,2022-07-21,1917.0,2022-07-21,1918.0,2022-07-28,3849.0,2022-07-23,2786.0,2022-07-22,1948.0,2022-07-21,2023.0,2022-07-24,2442.0,2022-07-23,6603.0,2022-07-25,4851.0,2022-07-22,5888.0,2022-07-21,1922.0,2022-07-20,1980.0,2022-07-23,8084.0,2022-07-23,2963.0,2022-07-22,2064.0,2022-07-21,2051.0,2022-07-22,1904.0,2022-07-25,1879.0,2022-07-26,9506.0,2022-07-21,1928.0,2022-07-26,8983.0,2022-07-22,1907.0,2022-07-20,2126.0,,,2022-07-21,2125.0,2022-07-29,1814.0,2022-07-21,1929.0,2022-07-20,1852.0,2022-07-22,2042.0,2022-07-21,1984.0,2022-07-21,1980.0,2022-07-21,1875.0,2022-07-20,2050.0,2022-07-21,1961.0,2022-07-22,1965.0,2022-07-21,2082.0,2022-07-21,1937.0,2022-07-22,1923.0,2022-07-21,2050.0,2022-07-25,1869.0,2022-07-23,7330.0,2022-07-20,2195.0,2022-07-28,7164.0,2022-05-21,2072.0,2022-07-20,1938.0,2022-07-29,1851.0,2022-07-21,1999.0,2022-07-21,2029.0,80,2022-07-26,9804.0,2022-07-21,1972.0,2022-07-24,2145.0,2022-07-21,1889.0,2022-07-20,1850.0,2022-07-21,1924.0,2022-07-21,2015.0,2022-07-24,1949.0,2022-07-23,2665.0,2022-07-22,1894.0,2022-07-24,8230.0,2022-07-21,1954.0,2022-07-21,1866.0,2022-07-31,1815.0,2022-07-26,9278.0,2022-07-22,2020.0,2022-07-20,1962.0,2022-07-24,2921.0,2022-07-22,1912.0,2022-07-25,3272.0,2022-07-24,4447.0,2022-07-21,1923.0,2022-07-20,3777.0,2022-07-22,1972.0,2022-05-17,1872,2022-07-21,2024.0,2022-07-23,4792.0,2022-07-22,1889.0,2022-12-25,3860.0,2022-07-23,2353.0,2022-07-21,2019.0,2022-05-19,2333.0,,,2022-07-23,2019.0,2022-07-23,8271.0,2022-07-24,8171.0,2022-07-20,1984.0,2022-07-20,1884.0,2022-07-24,7771.0,2022-07-21,1923.0,2022-07-20,1815.0,2022-07-26,10454.0,2022-07-21,1916.0,2022-07-24,6180.0,2022-07-22,1925.0,2022-05-22,2208.0,2022-07-22,1961.0,2022-07-24,4246.0,2022-07-21,1912.0
81,81.0,2022-07-23,7164.0,2022-07-23,2600.0,2022-07-26,5290.0,2022-07-23,2790.0,2022-07-23,3675.0,2022-07-31,1771.0,2022-07-26,8268.0,2022-07-25,1820.0,2022-07-23,6093.0,2022-07-26,9956.0,2022-07-26,3171.0,2022-07-27,9608.0,2022-07-25,1921.0,2022-07-23,6519.0,2022-07-23,2040.0,2022-07-26,4182.0,2022-07-26,4959.0,2022-07-25,3052.0,2022-07-23,2285.0,2022-07-25,12182.0,2022-07-28,5292.0,2022-07-29,5000.0,2022-07-23,5144.0,2022-07-29,1944.0,2022-07-25,3739.0,2022-07-23,2405.0,,,2022-07-23,7270.0,2022-08-01,1890.0,2022-07-23,6584.0,2022-07-23,2110.0,2022-07-25,1976.0,2022-07-23,2197.0,2022-07-23,3838.0,2022-07-23,4942.0,2022-07-23,2846.0,2022-07-23,4252.0,2022-07-25,1779.0,2022-07-23,2041.0,2022-07-23,4659.0,2022-07-25,2257.0,2022-07-23,4107.0,2022-07-28,1848.0,2022-07-26,8533.0,2022-07-23,4056.0,2022-07-31,1816.0,2022-05-22,2133.0,2022-07-23,2116.0,2022-07-31,1813.0,2022-07-23,7193.0,2022-07-23,9768.0,81,2022-07-29,8095.0,2022-07-23,5644.0,2022-07-26,8225.0,2022-07-23,9062.0,2022-07-23,4854.0,2022-07-23,1967.0,2022-07-23,3425.0,2022-07-26,9952.0,2022-07-26,2497.0,2022-07-25,3871.0,2022-07-26,8699.0,2022-07-23,1936.0,2022-07-23,6177.0,2022-08-03,2762.0,2022-07-29,7948.0,2022-07-25,6765.0,2022-07-23,4281.0,2022-07-26,8395.0,2022-07-25,1991.0,2022-07-27,9694.0,2022-07-26,10101.0,2022-07-23,5154.0,2022-07-23,1933.0,2022-07-25,1797.0,2022-05-18,1840,2022-07-23,8577.0,2022-07-26,2168.0,2022-07-25,4705.0,2022-12-30,4611.0,2022-07-26,9081.0,2022-07-23,2350.0,2022-05-20,10887.0,,,2022-07-25,1806.0,2022-07-26,7937.0,2022-07-26,9790.0,2022-07-23,2019.0,2022-07-23,8578.0,2022-07-26,9667.0,2022-07-23,2050.0,2022-07-23,2653.0,2022-07-29,1800.0,2022-07-23,6374.0,2022-07-26,9165.0,2022-07-25,8141.0,2022-05-24,1774.0,2022-07-25,2086.0,2022-07-26,9375.0,2022-07-23,5537.0
82,82.0,2022-07-25,2022.0,2022-07-26,7237.0,2022-07-28,5850.0,2022-07-26,3129.0,2022-07-26,6147.0,2022-08-02,1812.0,2022-07-28,4143.0,2022-07-27,10567.0,2022-07-26,2369.0,2022-07-29,1734.0,2022-07-28,9310.0,2022-07-30,1829.0,2022-07-27,11717.0,2022-07-26,8592.0,2022-07-25,2065.0,2022-07-28,9783.0,2022-07-28,7096.0,2022-07-27,8981.0,2022-07-26,6710.0,2022-07-27,9200.0,2022-07-30,2121.0,2022-07-31,2284.0,2022-07-26,9722.0,2022-07-31,2431.0,2022-07-27,9883.0,2022-07-25,6055.0,,,2022-07-26,3515.0,2022-08-03,3918.0,2022-07-26,3919.0,2022-07-25,1917.0,2022-07-27,10233.0,2022-07-26,8652.0,2022-07-26,7586.0,2022-07-26,8858.0,2022-07-25,2061.0,2022-07-26,2513.0,2022-07-27,7782.0,2022-07-26,7293.0,2022-07-26,3142.0,2022-07-27,9013.0,2022-07-26,2237.0,2022-07-30,2037.0,2022-07-28,5994.0,2022-07-25,4861.0,2022-08-02,1838.0,2022-05-24,2055.0,2022-07-25,5955.0,2022-08-03,5099.0,2022-07-26,8288.0,2022-07-26,3728.0,82,2022-07-31,3972.0,2022-07-26,4113.0,2022-07-29,7963.0,2022-07-26,8803.0,2022-07-25,1868.0,2022-07-26,7593.0,2022-07-26,4812.0,2022-07-29,1758.0,2022-07-28,5004.0,2022-07-27,9784.0,2022-07-29,1831.0,2022-07-26,3700.0,2022-07-26,3229.0,2022-08-05,3010.0,2022-07-31,3636.0,2022-07-27,10272.0,2022-07-25,1906.0,2022-07-29,8207.0,2022-07-27,9000.0,2022-07-30,4139.0,2022-07-29,2205.0,2022-07-26,4213.0,2022-07-25,1923.0,2022-07-27,9034.0,2022-05-20,10014,2022-07-26,6791.0,2022-07-28,2769.0,2022-07-27,9230.0,,,2022-07-28,2221.0,2022-07-26,3414.0,2022-05-22,2333.0,,,2022-07-28,6194.0,2022-07-28,5517.0,2022-07-29,1821.0,2022-07-25,6660.0,2022-07-25,1988.0,2022-07-29,1845.0,2022-07-26,3676.0,2022-07-25,2897.0,2022-07-31,3944.0,2022-07-26,5987.0,2022-07-29,1795.0,2022-07-27,10562.0,2022-05-25,1962.0,2022-07-27,8677.0,2022-07-29,1852.0,2022-07-26,6867.0
83,83.0,2022-07-28,3333.0,2022-07-28,9574.0,2022-07-31,1718.0,2022-07-28,5111.0,2022-07-28,2023.0,2022-08-05,1792.0,2022-07-31,4275.0,2022-07-30,1865.0,2022-07-28,3718.0,2022-07-31,5392.0,2022-07-31,2030.0,2022-08-01,9361.0,2022-07-30,7635.0,2022-07-28,2267.0,2022-07-28,7295.0,2022-07-31,3412.0,2022-07-31,1866.0,2022-07-30,1929.0,2022-07-28,9506.0,2022-07-30,1747.0,2022-08-02,1966.0,2022-08-03,7165.0,2022-07-28,10238.0,2022-08-03,4489.0,2022-07-30,2752.0,2022-07-28,5305.0,,,2022-07-28,2112.0,2022-08-06,1880.0,2022-07-28,5138.0,2022-07-28,4453.0,2022-07-30,1843.0,2022-07-28,2213.0,2022-07-28,3572.0,2022-07-28,1866.0,2022-07-28,6895.0,2022-07-28,5552.0,2022-07-30,1872.0,2022-07-28,2355.0,2022-07-28,6970.0,2022-07-30,1875.0,2022-07-28,4675.0,2022-08-02,2963.0,2022-07-31,2110.0,2022-07-28,2938.0,2022-08-05,1776.0,2022-05-26,6383.0,2022-07-28,5622.0,2022-08-05,2046.0,2022-07-28,8371.0,2022-07-28,2723.0,83,2022-08-03,1727.0,2022-07-28,1893.0,2022-07-31,2770.0,2022-07-28,5953.0,2022-07-28,7947.0,2022-07-28,9816.0,2022-07-28,7453.0,2022-07-31,5898.0,2022-07-31,1798.0,2022-07-30,1771.0,2022-07-31,2601.0,2022-07-28,1827.0,2022-07-28,6392.0,2022-08-08,3077.0,2022-08-03,1911.0,2022-07-30,3334.0,2022-07-28,11393.0,2022-07-31,2619.0,2022-07-30,1763.0,2022-08-01,9449.0,2022-07-31,6773.0,2022-07-28,5067.0,2022-07-28,8571.0,2022-07-30,3003.0,2022-05-22,2386,2022-07-28,4986.0,2022-07-31,1946.0,2022-07-30,1862.0,,,2022-07-31,2132.0,2022-07-28,2588.0,2022-05-24,1905.0,,,2022-07-30,2164.0,2022-07-31,1789.0,2022-07-31,1814.0,2022-07-28,6171.0,2022-07-28,7648.0,2022-07-31,2397.0,2022-07-28,6289.0,2022-07-28,4988.0,2022-08-03,1728.0,2022-07-28,6182.0,2022-07-31,1802.0,2022-07-30,1788.0,2022-05-27,7215.0,2022-07-30,1972.0,2022-07-31,1944.0,2022-07-28,3127.0
84,84.0,2022-07-30,1745.0,2022-07-31,7428.0,2022-08-02,4774.0,2022-07-31,1744.0,2022-07-31,8969.0,2022-08-07,1751.0,2022-08-02,2483.0,2022-08-01,2071.0,2022-07-31,8701.0,2022-08-03,1871.0,2022-08-02,1958.0,2022-08-04,1738.0,2022-08-01,3093.0,2022-07-31,8451.0,2022-07-30,2004.0,2022-08-02,1832.0,2022-08-02,2775.0,2022-08-01,6942.0,2022-07-31,3698.0,2022-08-01,9567.0,2022-08-04,1891.0,2022-08-05,1928.0,2022-07-31,5251.0,2022-08-05,2026.0,2022-08-01,9318.0,2022-07-30,2165.0,,,2022-07-31,7832.0,2022-08-08,1825.0,2022-07-31,2170.0,2022-07-30,1879.0,2022-08-01,2916.0,2022-07-31,2128.0,2022-07-31,2210.0,2022-07-31,7679.0,2022-07-30,2167.0,2022-07-31,2066.0,2022-08-01,8969.0,2022-07-31,2476.0,2022-07-31,1834.0,2022-08-01,9600.0,2022-07-31,8990.0,2022-08-04,2270.0,2022-08-02,1964.0,2022-07-30,4757.0,2022-08-07,1805.0,2022-05-27,2083.0,2022-07-30,2319.0,2022-08-08,1839.0,2022-07-31,2190.0,2022-07-31,9970.0,84,2022-08-05,1855.0,2022-07-31,2354.0,2022-08-03,3836.0,2022-07-31,8770.0,2022-07-30,1809.0,2022-07-31,2202.0,2022-07-31,1964.0,2022-08-03,1870.0,2022-08-02,2171.0,2022-08-01,2342.0,2022-08-03,1796.0,2022-07-31,2363.0,2022-07-31,1834.0,2022-08-10,1861.0,2022-08-05,4391.0,2022-08-01,5932.0,2022-07-30,1944.0,2022-08-03,3143.0,2022-08-01,2308.0,2022-08-04,1828.0,2022-08-03,1977.0,2022-07-31,2243.0,2022-07-30,1884.0,2022-08-01,8221.0,2022-05-23,1724,2022-07-31,1996.0,2022-08-02,2176.0,2022-08-01,9183.0,,,2022-08-02,2379.0,2022-07-31,3732.0,2022-05-25,6291.0,,,2022-08-02,1844.0,2022-08-02,1997.0,2022-08-03,1936.0,2022-07-30,2187.0,2022-07-30,1871.0,2022-08-03,1783.0,2022-07-31,2439.0,2022-07-30,1887.0,2022-08-05,1838.0,2022-07-31,1755.0,2022-08-03,1842.0,2022-08-01,8382.0,2022-05-29,1767.0,2022-08-01,10568.0,2022-08-03,1874.0,2022-07-31,9255.0
85,85.0,2022-08-02,4805.0,2022-08-02,2347.0,2022-08-05,1840.0,2022-08-02,1778.0,2022-08-02,1942.0,2022-08-10,1773.0,2022-08-05,2106.0,2022-08-04,7611.0,2022-08-02,3821.0,2022-08-05,3059.0,2022-08-05,1887.0,2022-08-06,2090.0,2022-08-04,2293.0,2022-08-02,1907.0,2022-08-02,1789.0,2022-08-05,1830.0,2022-08-05,1968.0,2022-08-04,1907.0,2022-08-02,2302.0,2022-08-04,1779.0,2022-08-07,1899.0,2022-08-08,9090.0,2022-08-02,5773.0,2022-08-08,3311.0,2022-08-04,1740.0,2022-08-02,3391.0,,,2022-08-02,2012.0,2022-08-11,1862.0,2022-08-02,2263.0,2022-08-02,2738.0,2022-08-04,1830.0,2022-08-02,2053.0,2022-08-02,1837.0,2022-08-02,1813.0,2022-08-02,2031.0,2022-08-02,2090.0,2022-08-04,1757.0,2022-08-02,1868.0,2022-08-02,2428.0,2022-08-04,1738.0,2022-08-02,2253.0,2022-08-07,1874.0,2022-08-05,2009.0,2022-08-02,2570.0,2022-08-10,1837.0,2022-05-29,12188.0,2022-08-02,1965.0,2022-08-10,3044.0,2022-08-02,2331.0,2022-08-02,3071.0,85,2022-08-08,6172.0,2022-08-02,2193.0,2022-08-05,2449.0,2022-08-02,1929.0,2022-08-02,5370.0,2022-08-02,1906.0,2022-08-02,4991.0,2022-08-05,2392.0,2022-08-05,1827.0,2022-08-04,1775.0,2022-08-05,2057.0,2022-08-02,1837.0,2022-08-02,2057.0,2022-08-13,1797.0,2022-08-08,7142.0,2022-08-04,1823.0,2022-08-02,1988.0,2022-08-05,2630.0,2022-08-04,1795.0,2022-08-06,2077.0,2022-08-05,2051.0,2022-08-02,1790.0,2022-08-02,1824.0,2022-08-04,1790.0,2022-05-25,6322,2022-08-02,2238.0,2022-08-05,1978.0,2022-08-04,1762.0,,,2022-08-05,2037.0,2022-08-02,2097.0,2022-05-27,9265.0,,,2022-08-04,1772.0,2022-08-05,2033.0,2022-08-05,2094.0,2022-08-02,2729.0,2022-08-02,1921.0,2022-08-05,1967.0,2022-08-02,2227.0,2022-08-02,7816.0,2022-08-08,7480.0,2022-08-02,5630.0,2022-08-05,2087.0,2022-08-04,1717.0,2022-05-30,4287.0,2022-08-04,1805.0,2022-08-05,2031.0,2022-08-02,1944.0
86,86.0,2022-08-04,1912.0,2022-08-05,2107.0,2022-08-07,3280.0,2022-08-05,2277.0,2022-08-05,1815.0,2022-08-12,1786.0,2022-08-07,3153.0,2022-08-06,6579.0,2022-08-05,1887.0,2022-08-08,4755.0,2022-08-07,1918.0,2022-08-09,6583.0,2022-08-06,2195.0,2022-08-05,1813.0,2022-08-04,1827.0,2022-08-07,1859.0,2022-08-07,1985.0,2022-08-06,2161.0,2022-08-05,2214.0,2022-08-06,2244.0,2022-08-09,1937.0,2022-08-10,2855.0,2022-08-05,1826.0,2022-08-10,2221.0,2022-08-06,2018.0,2022-08-04,2059.0,,,2022-08-05,1900.0,2022-08-13,1859.0,2022-08-05,1908.0,2022-08-04,1851.0,2022-08-06,2906.0,2022-08-05,2201.0,2022-08-05,1996.0,2022-08-05,1782.0,2022-08-04,2643.0,2022-08-05,1957.0,2022-08-06,2080.0,2022-08-05,1994.0,2022-08-05,1820.0,2022-08-06,5622.0,2022-08-05,2082.0,2022-08-09,6064.0,2022-08-07,1909.0,2022-08-04,1979.0,2022-08-12,1820.0,2022-05-31,8193.0,2022-08-04,1892.0,2022-08-13,1761.0,2022-08-05,2085.0,2022-08-05,2017.0,86,2022-08-10,1924.0,2022-08-05,2139.0,2022-08-08,4718.0,2022-08-05,1772.0,2022-08-04,2158.0,2022-08-05,1844.0,2022-08-05,2020.0,2022-08-08,9890.0,2022-08-07,8067.0,2022-08-06,1964.0,2022-08-08,2371.0,2022-08-05,2097.0,2022-08-05,2100.0,2022-08-15,2003.0,2022-08-10,2331.0,2022-08-06,1970.0,2022-08-04,2163.0,2022-08-08,3208.0,2022-08-06,2133.0,2022-08-09,3921.0,2022-08-08,5239.0,2022-08-05,2173.0,2022-08-04,2051.0,2022-08-06,1988.0,2022-05-27,2119,2022-08-05,1979.0,2022-08-07,1968.0,2022-08-06,6608.0,,,2022-08-07,2334.0,2022-08-05,2091.0,2022-05-29,8771.0,,,2022-08-07,2551.0,2022-08-07,7512.0,2022-08-08,1880.0,2022-08-04,1895.0,2022-08-04,3497.0,2022-08-08,7780.0,2022-08-05,1832.0,2022-08-04,1850.0,2022-08-10,2255.0,2022-08-05,1798.0,2022-08-08,1853.0,2022-08-06,1962.0,2022-06-01,1983.0,2022-08-06,2103.0,2022-08-08,3078.0,2022-08-05,1991.0
87,87.0,2022-08-07,2009.0,2022-08-07,3555.0,2022-08-10,1932.0,2022-08-07,1775.0,2022-08-07,2006.0,2022-08-15,1811.0,2022-08-10,2241.0,2022-08-09,3437.0,2022-08-07,3915.0,2022-08-10,2162.0,2022-08-10,2017.0,2022-08-11,1825.0,2022-08-09,3538.0,2022-08-07,1969.0,2022-08-07,1970.0,2022-08-10,1984.0,2022-08-10,2309.0,2022-08-09,2460.0,2022-08-07,1999.0,2022-08-09,4647.0,2022-08-12,1811.0,2022-08-13,1850.0,2022-08-07,1930.0,2022-08-13,1864.0,2022-08-09,3236.0,2022-08-07,1840.0,,,2022-08-07,1916.0,2022-08-16,2585.0,2022-08-07,2014.0,2022-08-07,1777.0,2022-08-09,4820.0,2022-08-07,7455.0,2022-08-07,1870.0,2022-08-07,5633.0,2022-08-07,4997.0,2022-08-07,2242.0,2022-08-09,2943.0,2022-08-07,1844.0,2022-08-07,1811.0,2022-08-09,5110.0,2022-08-07,10008.0,2022-08-12,1878.0,2022-08-10,2439.0,2022-08-07,1753.0,2022-08-15,1840.0,2022-06-01,2253.0,2022-08-07,2329.0,2022-08-15,2610.0,2022-08-07,8376.0,2022-08-07,3964.0,87,2022-08-13,1744.0,2022-08-07,5561.0,2022-08-10,3009.0,2022-08-07,2162.0,2022-08-07,1723.0,2022-08-07,10963.0,2022-08-07,2584.0,2022-08-10,1815.0,2022-08-10,1813.0,2022-08-09,4302.0,2022-08-10,1880.0,2022-08-07,1838.0,2022-08-07,1752.0,2022-08-18,2235.0,2022-08-13,1757.0,2022-08-09,7618.0,2022-08-07,1892.0,2022-08-10,1989.0,2022-08-09,5581.0,2022-08-11,1898.0,2022-08-10,2086.0,2022-08-07,1880.0,2022-08-07,1881.0,2022-08-09,4544.0,2022-05-28,7142,2022-08-07,6965.0,2022-08-10,2009.0,2022-08-09,6578.0,,,2022-08-10,2223.0,2022-08-07,2515.0,2022-05-30,2444.0,,,2022-08-09,2115.0,2022-08-10,2401.0,2022-08-10,1975.0,2022-08-07,6660.0,2022-08-07,1935.0,2022-08-10,2160.0,2022-08-07,2694.0,2022-08-07,1907.0,2022-08-13,1747.0,2022-08-07,1844.0,2022-08-10,2135.0,2022-08-09,6014.0,2022-06-03,1825.0,2022-08-09,4877.0,2022-08-10,1944.0,2022-08-07,3983.0
88,88.0,2022-08-09,2894.0,2022-08-10,2065.0,2022-08-12,1812.0,2022-08-10,1773.0,2022-08-10,1853.0,2022-08-17,4428.0,2022-08-12,2287.0,2022-08-11,5883.0,2022-08-10,2142.0,2022-08-13,1825.0,2022-08-12,1822.0,2022-08-14,1951.0,2022-08-11,2611.0,2022-08-10,3315.0,2022-08-09,4767.0,2022-08-12,1877.0,2022-08-12,1923.0,2022-08-11,1936.0,2022-08-10,2184.0,2022-08-11,1971.0,2022-08-14,1997.0,2022-08-15,2076.0,2022-08-10,2007.0,2022-08-15,4049.0,2022-08-11,1850.0,2022-08-09,7110.0,,,2022-08-10,1803.0,2022-08-18,4212.0,2022-08-10,1862.0,2022-08-09,1904.0,2022-08-11,1983.0,2022-08-10,2138.0,2022-08-10,1828.0,2022-08-10,4184.0,2022-08-09,9555.0,2022-08-10,8259.0,2022-08-11,1844.0,2022-08-10,1780.0,2022-08-10,1760.0,2022-08-11,1836.0,2022-08-10,1904.0,2022-08-14,1939.0,2022-08-12,1817.0,2022-08-09,7444.0,2022-08-17,3071.0,2022-06-03,2434.0,2022-08-09,4186.0,2022-08-18,2779.0,2022-08-10,2206.0,2022-08-10,1908.0,88,2022-08-15,1858.0,2022-08-10,2142.0,2022-08-13,1769.0,2022-08-10,2673.0,2022-08-09,1858.0,2022-08-10,2064.0,2022-08-10,1862.0,2022-08-13,1776.0,2022-08-12,1825.0,2022-08-11,1784.0,2022-08-13,1748.0,2022-08-10,1782.0,2022-08-10,1778.0,2022-08-20,2103.0,2022-08-15,1983.0,2022-08-11,2033.0,2022-08-09,5984.0,2022-08-13,1758.0,2022-08-11,1955.0,2022-08-14,1941.0,2022-08-13,1924.0,2022-08-10,1793.0,2022-08-09,3483.0,2022-08-11,1898.0,2022-05-30,5146,2022-08-10,1819.0,2022-08-12,1972.0,2022-08-11,1817.0,,,2022-08-12,2139.0,2022-08-10,7561.0,2022-06-01,2005.0,,,2022-08-12,1766.0,2022-08-12,1816.0,2022-08-13,2135.0,2022-08-09,4326.0,2022-08-09,4760.0,2022-08-13,1768.0,2022-08-10,1854.0,2022-08-09,3086.0,2022-08-15,1958.0,2022-08-10,1765.0,2022-08-13,1807.0,2022-08-11,1811.0,2022-06-04,1838.0,2022-08-11,6853.0,2022-08-13,1806.0,2022-08-10,1898.0
89,89.0,2022-08-12,1751.0,2022-08-12,2153.0,2022-08-15,8672.0,2022-08-12,1753.0,2022-08-12,1900.0,2022-08-20,1948.0,2022-08-15,2387.0,2022-08-14,5991.0,2022-08-12,2012.0,2022-08-15,1954.0,2022-08-15,4373.0,2022-08-16,2358.0,2022-08-14,3104.0,2022-08-12,1965.0,2022-08-12,1881.0,2022-08-15,4002.0,2022-08-15,6911.0,2022-08-14,1991.0,2022-08-12,2133.0,2022-08-14,1769.0,2022-08-17,3614.0,2022-08-18,1994.0,2022-08-12,1885.0,2022-08-18,1990.0,2022-08-14,2505.0,2022-08-12,1987.0,,,2022-08-12,1951.0,2022-08-21,5924.0,2022-08-12,1905.0,2022-08-12,1769.0,2022-08-14,3817.0,2022-08-12,1939.0,2022-08-12,1857.0,2022-08-12,1820.0,2022-08-12,2247.0,2022-08-12,1999.0,2022-08-14,6341.0,2022-08-12,1841.0,2022-08-12,1791.0,2022-08-14,1789.0,2022-08-12,2325.0,2022-08-17,2735.0,2022-08-15,2984.0,2022-08-12,1849.0,2022-08-20,2747.0,2022-06-05,2656.0,2022-08-12,1864.0,2022-08-20,2164.0,2022-08-12,2144.0,2022-08-12,2006.0,89,2022-08-18,1921.0,2022-08-12,2158.0,2022-08-15,2074.0,2022-08-12,1914.0,2022-08-12,1744.0,2022-08-12,1825.0,2022-08-12,1913.0,2022-08-15,1996.0,2022-08-15,1988.0,2022-08-14,4766.0,2022-08-15,2601.0,2022-08-12,1814.0,2022-08-12,1770.0,2022-08-23,8246.0,2022-08-18,2139.0,2022-08-14,7757.0,2022-08-12,1798.0,2022-08-15,2091.0,2022-08-14,5005.0,2022-08-16,2161.0,2022-08-15,2020.0,2022-08-12,1832.0,2022-08-12,1858.0,2022-08-14,4938.0,2022-06-01,2081,2022-08-12,2053.0,2022-08-15,2002.0,2022-08-14,1790.0,,,2022-08-15,2221.0,2022-08-12,2282.0,2022-06-03,7612.0,,,2022-08-14,1993.0,2022-08-15,3207.0,2022-08-15,3397.0,2022-08-12,1945.0,2022-08-12,1770.0,2022-08-15,2421.0,2022-08-12,1804.0,2022-08-12,1846.0,2022-08-18,1998.0,2022-08-12,1779.0,2022-08-15,5760.0,2022-08-14,5657.0,2022-06-06,1709.0,2022-08-14,2510.0,2022-08-15,4115.0,2022-08-12,1950.0
90,90.0,2022-08-14,1809.0,2022-08-15,5831.0,2022-08-17,4451.0,2022-08-15,4028.0,2022-08-15,1963.0,2022-08-22,7640.0,2022-08-17,9404.0,2022-08-16,3382.0,2022-08-15,3263.0,2022-08-18,2002.0,2022-08-17,5991.0,2022-08-19,1815.0,2022-08-16,3010.0,2022-08-15,2362.0,2022-08-14,3689.0,2022-08-17,3256.0,2022-08-17,5070.0,2022-08-16,2092.0,2022-08-15,2252.0,2022-08-16,1944.0,2022-08-19,2433.0,2022-08-20,1970.0,2022-08-15,2017.0,2022-08-20,2042.0,2022-08-16,3483.0,2022-08-14,2065.0,,,2022-08-15,1975.0,2022-08-23,5172.0,2022-08-15,2447.0,2022-08-14,1816.0,2022-08-16,2252.0,2022-08-15,2604.0,2022-08-15,3047.0,2022-08-15,1898.0,2022-08-14,2259.0,2022-08-15,2605.0,2022-08-16,3722.0,2022-08-15,2699.0,2022-08-15,3781.0,2022-08-16,1919.0,2022-08-15,2211.0,2022-08-19,2025.0,2022-08-17,7138.0,2022-08-14,1935.0,2022-08-22,7282.0,2022-06-06,2083.0,2022-08-14,2564.0,2022-08-23,3890.0,2022-08-15,2232.0,2022-08-15,2104.0,90,2022-08-20,2424.0,2022-08-15,2200.0,2022-08-18,1988.0,2022-08-15,2434.0,2022-08-14,1829.0,2022-08-15,2684.0,2022-08-15,2536.0,2022-08-18,2026.0,2022-08-17,2823.0,2022-08-16,1946.0,2022-08-18,1921.0,2022-08-15,2399.0,2022-08-15,3619.0,2022-08-25,1822.0,2022-08-20,6357.0,2022-08-16,2759.0,2022-08-14,1991.0,2022-08-18,1988.0,2022-08-16,3366.0,2022-08-19,1906.0,2022-08-18,3989.0,2022-08-15,4918.0,2022-08-14,1860.0,2022-08-16,2430.0,2022-06-02,10530,2022-08-15,2102.0,2022-08-17,3093.0,2022-08-16,1906.0,,,2022-08-17,9564.0,2022-08-15,2304.0,2022-06-04,5498.0,,,2022-08-17,1862.0,2022-08-17,5945.0,2022-08-18,8369.0,2022-08-14,4463.0,2022-08-14,1885.0,2022-08-18,1930.0,2022-08-15,2060.0,2022-08-14,1905.0,2022-08-20,2495.0,2022-08-15,5232.0,2022-08-18,6726.0,2022-08-16,2521.0,2022-06-08,1920.0,2022-08-16,1979.0,2022-08-18,7775.0,2022-08-15,2132.0
