,Unnamed: 0,Date_0,0,Date_1,1,Date_2,2,Date_3,3,Date_4,4,Date_5,5,Date_6,6,Date_7,7,Date_8,8,Date_9,9,Date_10,10,Date_11,11,Date_12,12,Date_13,13,Date_14,14,Date_15,15,Date_16,16,Date_17,17,Date_18,18,Date_19,19,Date_20,20,Date_21,21,Date_22,22,Date_23,23,Date_24,24,Date_25,25,Date_26,26,Date_27,27,Date_28,28,Date_29,29,Date_30,30,Date_31,31,Date_32,32,Date_33,33,Date_34,34,Date_35,35,Date_36,36,Date_37,37,Date_38,38,Date_39,39,Date_40,40,Date_41,41,Date_42,42,Date_43,43,Date_44,44,Date_45,45,Date_46,46,Date_47,47,Date_48,48,Date_49,49,Date_50,50,Date_51,51,Date_52,52,Date_53,53,Date_54,54,Date_55,55,Date_56,56,Date_57,57,Date_58,58,Date_59,59,Date_60,60,Date_61,61,Date_62,62,Date_63,63,Date_64,64,Date_65,65,Date_66,66,Date_67,67,Date_68,68,Date_69,69,Date_70,70,Date_71,71,Date_72,72,Date_73,73,Date_74,74,Date_75,75,Date_76,76,Date_77,77,Date_78,78,Date_79,79,Date_80,80,Date_81,81,Date_82,82,Date_83,83,Date_84,84,Date_85,85,Date_86,86,Date_87,87,Date_88,88,Date_89,89,Date_90,90,Date_91,91,Date_92,92,Date_93,93,Date_94,94,Date_95,95,Date_96,96,Date_97,97,Date_98,98,Date_99,99
41,41,2022-04-14,6847.0,2022-04-14,4507.0,2022-04-17,2584.0,2022-04-14,5388.0,2022-04-14,2854.0,2022-04-22,1315.0,2022-04-14,9039.0,2022-04-16,1465.0,2022-04-14,2314.0,2022-04-17,1268.0,2022-04-17,3434.0,2022-04-16,4692.0,2022-04-16,9712.0,2022-04-14,2793.0,2022-04-14,3753.0,2022-04-17,1673.0,2022-04-17,2123.0,2022-04-16,4024.0,2022-04-14,4908.0,2022-04-16,7543.0,2022-04-19,1624.0,2022-04-20,1565.0,2022-04-14,4507.0,2022-04-20,1448.0,2022-04-16,6337.0,2022-04-14,6749.0,2022-07-26,9422.0,2022-04-14,2483.0,2022-04-23,1509.0,2022-04-14,8371.0,2022-04-14,7352.0,2022-04-16,6136.0,2022-04-14,7880.0,2022-04-14,7830.0,2022-04-14,2332.0,2022-04-14,3432.0,2022-04-14,5680.0,2022-04-16,4975.0,2022-04-14,9099.0,2022-04-14,10472.0,2022-04-16,10031.0,2022-04-14,2034.0,2022-04-19,2452.0,2022-04-17,2305.0,2022-04-14,7259.0,2022-04-22,1454.0,2022-03-17,8271.0,2022-04-14,2170.0,2022-04-22,1280.0,2022-04-14,6298.0,2022-04-14,2307.0,2022-04-17,1415.0,2022-04-14,5922.0,2022-04-17,1335.0,2022-04-14,2179.0,2022-04-14,7022.0,2022-04-14,6342.0,2022-04-14,6677.0,2022-04-17,1265.0,2022-04-17,1869.0,2022-04-16,2781.0,2022-04-17,1477.0,2022-04-14,8298.0,2022-04-14,8297.0,2022-04-22,1265.0,2022-04-17,1321.0,2022-04-16,7486.0,2022-04-14,6429.0,2022-04-17,1359.0,2022-04-16,8517.0,2022-04-16,5709.0,2022-04-17,2781.0,2022-04-14,8575.0,2022-04-14,2850.0,2022-04-16,9570.0,2022-03-11,1517,2022-04-14,8175.0,2022-04-17,1999.0,2022-04-16,3092.0,2022-06-23,3357.0,2022-04-14,9695.0,2022-04-14,2954.0,2022-03-13,2848.0,2022-07-28,10428.0,2022-04-14,1664.0,2022-04-17,2224.0,2022-04-17,1355.0,2022-04-14,4880.0,2022-04-14,4495.0,2022-04-17,1521.0,2022-04-14,5534.0,2022-04-14,2579.0,2022-04-17,1402.0,2022-04-14,7451.0,2022-04-17,1261.0,2022-04-16,9246.0,2022-03-16,1288.0,2022-04-16,5014.0,2022-04-17,1260.0,2022-04-14,4275.0
42,42,2022-04-16,3575.0,2022-04-17,2199.0,2022-04-19,1573.0,2022-04-17,1325.0,2022-04-17,2316.0,2022-04-24,1790.0,2022-04-17,2227.0,2022-04-18,8826.0,2022-04-17,2090.0,2022-04-20,1373.0,2022-04-19,2855.0,2022-04-18,1433.0,2022-04-18,8541.0,2022-04-17,1622.0,2022-04-16,1441.0,2022-04-19,1717.0,2022-04-19,2395.0,2022-04-18,2335.0,2022-04-17,1935.0,2022-04-18,1683.0,2022-04-21,1519.0,2022-04-22,1545.0,2022-04-17,1995.0,2022-04-22,1280.0,2022-04-18,1512.0,2022-04-16,6273.0,2022-07-31,7079.0,2022-04-17,2040.0,2022-04-25,1248.0,2022-04-17,1909.0,2022-04-16,10521.0,2022-04-18,2558.0,2022-04-17,2386.0,2022-04-17,1726.0,2022-04-17,1587.0,2022-04-16,1705.0,2022-04-17,2301.0,2022-04-18,7457.0,2022-04-17,1645.0,2022-04-17,1593.0,2022-04-18,1508.0,2022-04-17,1813.0,2022-04-21,2422.0,2022-04-19,2388.0,2022-04-16,7542.0,2022-04-24,1571.0,2022-03-18,7865.0,2022-04-16,2547.0,2022-04-25,1299.0,2022-04-17,1943.0,2022-04-17,2239.0,2022-04-20,1723.0,2022-04-17,2335.0,2022-04-20,1416.0,2022-04-17,1537.0,2022-04-16,1394.0,2022-04-17,1500.0,2022-04-17,2577.0,2022-04-20,1466.0,2022-04-19,1755.0,2022-04-18,1990.0,2022-04-20,1376.0,2022-04-17,1675.0,2022-04-17,1729.0,2022-04-25,1264.0,2022-04-20,1502.0,2022-04-18,2861.0,2022-04-16,6343.0,2022-04-20,1383.0,2022-04-18,4175.0,2022-04-18,1932.0,2022-04-20,2718.0,2022-04-17,2286.0,2022-04-16,3079.0,2022-04-18,3792.0,2022-03-13,1314,2022-04-17,1978.0,2022-04-19,2118.0,2022-04-18,2416.0,2022-06-28,1572.0,2022-04-17,2057.0,2022-04-17,1711.0,2022-03-15,1468.0,2022-08-02,1942.0,2022-04-16,7894.0,2022-04-19,1882.0,2022-04-20,1535.0,2022-04-16,2417.0,2022-04-16,6389.0,2022-04-20,1572.0,2022-04-17,1786.0,2022-04-16,9358.0,2022-04-20,1603.0,2022-04-17,1304.0,2022-04-20,1568.0,2022-04-18,2174.0,2022-03-18,1573.0,2022-04-18,2301.0,2022-04-20,1429.0,2022-04-17,2096.0
43,43,2022-04-19,1720.0,2022-04-19,6704.0,2022-04-22,1542.0,2022-04-19,1387.0,2022-04-19,4900.0,2022-04-27,1306.0,2022-04-19,2343.0,2022-04-21,9236.0,2022-04-19,7300.0,2022-04-22,1289.0,2022-04-22,2257.0,2022-04-21,8015.0,2022-04-21,8137.0,2022-04-19,7151.0,2022-04-19,7416.0,2022-04-22,1735.0,2022-04-22,2300.0,2022-04-21,5913.0,2022-04-19,3031.0,2022-04-21,1657.0,2022-04-24,1980.0,2022-04-25,1520.0,2022-04-19,2491.0,2022-04-25,1369.0,2022-04-21,6870.0,2022-04-19,2064.0,2022-08-05,1477.0,2022-04-19,7334.0,2022-04-28,1492.0,2022-04-19,1724.0,2022-04-19,1431.0,2022-04-21,6154.0,2022-04-19,2354.0,2022-04-19,1330.0,2022-04-19,5712.0,2022-04-19,2434.0,2022-04-19,2302.0,2022-04-21,9236.0,2022-04-19,1304.0,2022-04-19,1288.0,2022-04-21,1414.0,2022-04-19,8180.0,2022-04-24,3986.0,2022-04-22,1441.0,2022-04-19,2420.0,2022-04-27,1490.0,2022-03-20,8162.0,2022-04-19,7752.0,2022-04-27,1298.0,2022-04-19,3121.0,2022-04-19,6024.0,2022-04-22,1419.0,2022-04-19,2433.0,2022-04-22,1253.0,2022-04-19,7301.0,2022-04-19,1310.0,2022-04-19,1404.0,2022-04-19,2396.0,2022-04-22,1261.0,2022-04-22,1757.0,2022-04-21,7285.0,2022-04-22,1281.0,2022-04-19,1282.0,2022-04-19,1564.0,2022-04-27,1310.0,2022-04-22,1256.0,2022-04-21,3585.0,2022-04-19,2365.0,2022-04-22,1253.0,2022-04-21,8052.0,2022-04-21,3295.0,2022-04-22,2702.0,2022-04-19,1697.0,2022-04-19,2343.0,2022-04-21,3234.0,2022-03-14,1273,2022-04-19,2135.0,2022-04-22,2216.0,2022-04-21,1514.0,2022-07-03,1382.0,2022-04-19,2232.0,2022-04-19,2503.0,2022-03-16,1422.0,2022-08-07,8517.0,2022-04-19,4911.0,2022-04-22,1906.0,2022-04-22,1274.0,2022-04-19,7147.0,2022-04-19,1976.0,2022-04-22,1407.0,2022-04-19,1608.0,2022-04-19,2762.0,2022-04-22,1386.0,2022-04-19,1325.0,2022-04-22,1267.0,2022-04-21,4302.0,2022-03-20,1295.0,2022-04-21,2271.0,2022-04-22,1279.0,2022-04-19,5967.0
44,44,2022-04-21,1818.0,2022-04-22,2080.0,2022-04-24,1847.0,2022-04-22,1333.0,2022-04-22,2311.0,2022-04-29,1306.0,2022-04-22,2317.0,2022-04-23,6943.0,2022-04-22,2171.0,2022-04-25,6922.0,2022-04-24,2072.0,2022-04-23,8171.0,2022-04-23,8555.0,2022-04-22,7410.0,2022-04-21,4120.0,2022-04-24,1779.0,2022-04-24,2413.0,2022-04-23,7648.0,2022-04-22,2066.0,2022-04-23,4246.0,2022-04-26,3295.0,2022-04-27,1575.0,2022-04-22,2082.0,2022-04-27,1360.0,2022-04-23,7940.0,2022-04-21,2468.0,2022-08-10,10480.0,2022-04-22,2044.0,2022-04-30,5095.0,2022-04-22,3107.0,2022-04-21,1444.0,2022-04-23,9365.0,2022-04-22,2346.0,2022-04-22,1283.0,2022-04-22,1682.0,2022-04-21,2145.0,2022-04-22,2231.0,2022-04-23,7135.0,2022-04-22,1296.0,2022-04-22,1292.0,2022-04-23,6197.0,2022-04-22,1854.0,2022-04-26,2334.0,2022-04-24,2400.0,2022-04-21,2504.0,2022-04-29,1699.0,2022-03-22,7534.0,2022-04-21,9365.0,2022-04-30,1475.0,2022-04-22,1530.0,2022-04-22,2249.0,2022-04-25,6548.0,2022-04-22,2319.0,2022-04-25,1377.0,2022-04-22,2419.0,2022-04-21,1286.0,2022-04-22,1412.0,2022-04-22,2378.0,2022-04-25,7209.0,2022-04-24,2572.0,2022-04-23,9728.0,2022-04-25,5318.0,2022-04-22,1252.0,2022-04-22,1406.0,2022-04-30,1411.0,2022-04-25,1394.0,2022-04-23,9675.0,2022-04-21,2452.0,2022-04-25,1331.0,2022-04-23,7692.0,2022-04-23,10346.0,2022-04-25,7992.0,2022-04-22,2128.0,2022-04-21,2236.0,2022-04-23,9388.0,2022-03-16,1314,2022-04-22,1995.0,2022-04-24,4134.0,2022-04-23,1516.0,2022-07-08,2811.0,2022-04-22,2281.0,2022-04-22,1948.0,2022-03-18,1682.0,2022-08-12,2454.0,2022-04-21,8163.0,2022-04-24,1508.0,2022-04-25,1298.0,2022-04-21,7197.0,2022-04-21,1706.0,2022-04-25,2132.0,2022-04-22,1804.0,2022-04-21,1850.0,2022-04-25,7092.0,2022-04-22,1323.0,2022-04-25,1299.0,2022-04-23,8705.0,2022-03-21,1322.0,2022-04-23,7149.0,2022-04-25,1299.0,2022-04-22,4225.0
45,45,2022-04-24,7931.0,2022-04-24,8820.0,2022-04-27,7929.0,2022-04-24,9758.0,2022-04-24,5825.0,2022-05-02,5824.0,2022-04-24,11246.0,2022-04-26,5054.0,2022-04-24,11040.0,2022-04-27,1533.0,2022-04-27,1998.0,2022-04-26,1464.0,2022-04-26,3671.0,2022-04-24,9779.0,2022-04-24,3990.0,2022-04-27,1691.0,2022-04-27,1419.0,2022-04-26,7897.0,2022-04-24,7825.0,2022-04-26,1755.0,2022-04-29,1563.0,2022-04-30,1926.0,2022-04-24,9116.0,2022-04-30,3773.0,2022-04-26,1585.0,2022-04-24,7916.0,2022-08-15,1990.0,2022-04-24,8314.0,2022-05-03,1392.0,2022-04-24,7284.0,2022-04-24,8602.0,2022-04-26,2485.0,2022-04-24,2477.0,2022-04-24,4461.0,2022-04-24,4637.0,2022-04-24,9359.0,2022-04-24,7636.0,2022-04-26,5734.0,2022-04-24,3981.0,2022-04-24,6940.0,2022-04-26,1373.0,2022-04-24,9042.0,2022-04-29,2357.0,2022-04-27,2344.0,2022-04-24,8864.0,2022-05-02,2661.0,2022-03-23,6120.0,2022-04-24,8272.0,2022-05-02,4505.0,2022-04-24,7160.0,2022-04-24,11085.0,2022-04-27,2777.0,2022-04-24,6739.0,2022-04-27,1845.0,2022-04-24,9670.0,2022-04-24,8247.0,2022-04-24,1849.0,2022-04-24,3296.0,2022-04-27,2460.0,2022-04-27,1750.0,2022-04-26,6594.0,2022-04-27,1790.0,2022-04-24,7243.0,2022-04-24,6926.0,2022-05-02,1529.0,2022-04-27,1363.0,2022-04-26,4398.0,2022-04-24,8332.0,2022-04-27,2040.0,2022-04-26,7376.0,2022-04-26,1821.0,2022-04-27,3307.0,2022-04-24,5571.0,2022-04-24,8410.0,2022-04-26,2325.0,2022-03-18,6873,2022-04-24,8542.0,2022-04-27,3535.0,2022-04-26,1616.0,2022-07-13,5217.0,2022-04-24,7639.0,2022-04-24,8870.0,2022-03-20,1486.0,2022-08-17,2335.0,2022-04-24,10159.0,2022-04-27,1892.0,2022-04-27,1602.0,2022-04-24,6725.0,2022-04-24,6843.0,2022-04-27,5193.0,2022-04-24,3638.0,2022-04-24,5745.0,2022-04-27,2248.0,2022-04-24,6060.0,2022-04-27,1508.0,2022-04-26,1402.0,2022-03-23,2036.0,2022-04-26,3562.0,2022-04-27,1774.0,2022-04-24,9986.0
46,46,2022-04-26,1477.0,2022-04-27,1987.0,2022-04-29,4681.0,2022-04-27,1728.0,2022-04-27,3367.0,2022-05-04,1293.0,2022-04-27,5660.0,2022-04-28,2309.0,2022-04-27,1949.0,2022-04-30,2709.0,2022-04-29,2360.0,2022-04-28,3432.0,2022-04-28,1912.0,2022-04-27,2753.0,2022-04-26,1464.0,2022-04-29,1848.0,2022-04-29,1516.0,2022-04-28,6867.0,2022-04-27,2155.0,2022-04-28,1436.0,2022-05-01,6684.0,2022-05-02,4569.0,2022-04-27,5622.0,2022-05-02,5004.0,2022-04-28,1660.0,2022-04-26,2628.0,2022-08-20,4727.0,2022-04-27,2058.0,2022-05-05,4961.0,2022-04-27,1773.0,2022-04-26,1616.0,2022-04-28,5310.0,2022-04-27,2427.0,2022-04-27,1359.0,2022-04-27,2193.0,2022-04-26,1785.0,2022-04-27,1892.0,2022-04-28,3916.0,2022-04-27,1484.0,2022-04-27,1597.0,2022-04-28,1309.0,2022-04-27,1695.0,2022-05-01,2416.0,2022-04-29,2456.0,2022-04-26,2596.0,2022-05-04,1491.0,2022-03-25,7310.0,2022-04-26,8387.0,2022-05-05,2108.0,2022-04-27,2067.0,2022-04-27,2268.0,2022-04-30,1325.0,2022-04-27,2201.0,2022-04-30,7841.0,2022-04-27,1905.0,2022-04-26,1324.0,2022-04-27,1475.0,2022-04-27,2285.0,2022-04-30,8133.0,2022-04-29,2301.0,2022-04-28,7833.0,2022-04-30,1582.0,2022-04-27,1446.0,2022-04-27,1535.0,2022-05-05,3456.0,2022-04-30,1606.0,2022-04-28,1753.0,2022-04-26,2210.0,2022-04-30,3312.0,2022-04-28,7759.0,2022-04-28,4051.0,2022-04-30,2590.0,2022-04-27,1737.0,2022-04-26,2110.0,2022-04-28,1889.0,2022-03-19,1287,2022-04-27,2154.0,2022-04-29,2590.0,2022-04-28,1589.0,2022-07-18,6591.0,2022-04-27,3465.0,2022-04-27,1932.0,2022-03-21,1500.0,2022-08-22,3509.0,2022-04-26,1479.0,2022-04-29,2156.0,2022-04-30,1293.0,2022-04-26,6114.0,2022-04-26,1694.0,2022-04-30,2460.0,2022-04-27,1651.0,2022-04-26,1824.0,2022-04-30,2108.0,2022-04-27,1852.0,2022-04-30,1277.0,2022-04-28,1827.0,2022-03-25,5965.0,2022-04-28,2394.0,2022-04-30,1291.0,2022-04-27,2038.0
47,47,2022-04-29,4568.0,2022-04-29,2865.0,2022-05-02,2711.0,2022-04-29,1290.0,2022-04-29,8230.0,2022-05-07,2803.0,2022-04-29,2999.0,2022-05-01,2303.0,2022-04-29,6902.0,2022-05-02,1295.0,2022-05-02,1956.0,2022-05-01,1504.0,2022-05-01,1955.0,2022-04-29,1670.0,2022-04-29,4948.0,2022-05-02,6016.0,2022-05-02,2994.0,2022-05-01,2303.0,2022-04-29,1898.0,2022-05-01,1637.0,2022-05-04,9611.0,2022-05-05,1621.0,2022-04-29,5244.0,2022-05-05,1341.0,2022-05-01,2837.0,2022-04-29,8474.0,2022-08-25,2063.0,2022-04-29,1588.0,2022-05-08,1368.0,2022-04-29,8480.0,2022-04-29,3568.0,2022-05-01,2248.0,2022-04-29,2761.0,2022-04-29,4709.0,2022-04-29,1539.0,2022-04-29,2042.0,2022-04-29,3353.0,2022-05-01,1614.0,2022-04-29,2222.0,2022-04-29,1353.0,2022-05-01,1427.0,2022-04-29,4136.0,2022-05-04,2296.0,2022-05-02,4459.0,2022-04-29,8767.0,2022-05-07,4404.0,2022-03-27,5955.0,2022-04-29,1382.0,2022-05-07,7220.0,2022-04-29,4939.0,2022-04-29,3398.0,2022-05-02,1688.0,2022-04-29,2107.0,2022-05-02,1420.0,2022-04-29,1620.0,2022-04-29,1375.0,2022-04-29,5168.0,2022-04-29,8115.0,2022-05-02,1581.0,2022-05-02,5188.0,2022-05-01,1492.0,2022-05-02,1839.0,2022-04-29,1932.0,2022-04-29,9097.0,2022-05-07,7097.0,2022-05-02,1772.0,2022-05-01,2549.0,2022-04-29,2341.0,2022-05-02,1438.0,2022-05-01,1684.0,2022-05-01,3023.0,2022-05-02,2420.0,2022-04-29,1721.0,2022-04-29,5660.0,2022-05-01,1746.0,2022-03-21,1367,2022-04-29,2641.0,2022-05-02,3824.0,2022-05-01,1551.0,2022-07-23,2126.0,2022-04-29,2381.0,2022-04-29,1782.0,2022-03-23,3723.0,2022-08-27,2408.0,2022-04-29,1597.0,2022-05-02,,2022-05-02,1382.0,2022-04-29,4839.0,2022-04-29,3157.0,2022-05-02,1730.0,2022-04-29,1555.0,2022-04-29,1531.0,2022-05-02,1717.0,2022-04-29,1330.0,2022-05-02,1440.0,2022-05-01,1506.0,2022-03-26,3014.0,2022-05-01,2385.0,2022-05-02,1454.0,2022-04-29,2024.0
48,48,2022-05-01,4377.0,2022-05-02,2051.0,2022-05-04,1690.0,2022-05-02,1312.0,2022-05-02,1539.0,2022-05-09,2923.0,2022-05-02,2407.0,2022-05-03,1509.0,2022-05-02,2067.0,2022-05-05,6279.0,2022-05-04,2209.0,2022-05-03,1503.0,2022-05-03,5386.0,2022-05-02,1618.0,2022-05-01,1626.0,2022-05-04,1751.0,2022-05-04,2765.0,2022-05-03,4896.0,2022-05-02,2052.0,2022-05-03,1708.0,2022-05-06,1385.0,2022-05-07,7741.0,2022-05-02,1708.0,2022-05-07,9085.0,2022-05-03,3682.0,2022-05-01,3200.0,2022-08-30,7670.0,2022-05-02,2956.0,2022-05-10,1847.0,2022-05-02,2251.0,2022-05-01,4345.0,2022-05-03,4795.0,2022-05-02,2546.0,2022-05-02,1626.0,2022-05-02,1589.0,2022-05-01,6869.0,2022-05-02,1991.0,2022-05-03,11286.0,2022-05-02,1669.0,2022-05-02,1329.0,2022-05-03,1448.0,2022-05-02,1742.0,2022-05-06,2284.0,2022-05-04,2262.0,2022-05-01,2893.0,2022-05-09,3151.0,2022-03-28,5219.0,2022-05-01,2240.0,2022-05-10,1663.0,2022-05-02,2014.0,2022-05-02,3728.0,2022-05-05,7100.0,2022-05-02,2022.0,2022-05-05,7319.0,2022-05-02,1566.0,2022-05-01,5498.0,2022-05-02,2391.0,2022-05-02,2759.0,2022-05-05,3236.0,2022-05-04,4067.0,2022-05-03,6343.0,2022-05-05,2458.0,2022-05-02,1377.0,2022-05-02,1972.0,2022-05-10,2042.0,2022-05-05,2511.0,2022-05-03,4985.0,2022-05-01,5049.0,2022-05-05,1666.0,2022-05-03,2491.0,2022-05-03,3244.0,2022-05-05,7573.0,2022-05-02,2030.0,2022-05-01,3542.0,2022-05-03,9017.0,2022-03-23,4159,2022-05-02,1781.0,2022-05-04,5034.0,2022-05-03,10274.0,2022-07-28,1425.0,2022-05-02,2242.0,2022-05-02,1686.0,2022-03-25,5795.0,2022-09-01,7500.0,2022-05-01,1745.0,2022-05-04,1967.0,2022-05-05,4576.0,2022-05-01,2739.0,2022-05-01,5279.0,2022-05-05,2505.0,2022-05-02,2012.0,2022-05-01,3969.0,2022-05-05,6205.0,2022-05-02,1350.0,2022-05-05,2469.0,2022-05-03,2654.0,2022-03-28,1390.0,2022-05-03,4138.0,2022-05-05,7356.0,2022-05-02,2011.0
49,49,2022-05-04,1932.0,2022-05-04,2200.0,2022-05-07,5775.0,2022-05-04,1280.0,2022-05-04,2215.0,2022-05-12,9573.0,2022-05-04,3567.0,2022-05-06,1554.0,2022-05-04,1826.0,2022-05-07,7744.0,2022-05-07,2939.0,2022-05-06,8470.0,2022-05-06,1935.0,2022-05-04,1615.0,2022-05-04,1557.0,2022-05-07,6729.0,2022-05-07,7497.0,2022-05-06,6385.0,2022-05-04,8002.0,2022-05-06,6156.0,2022-05-09,1608.0,2022-05-10,1927.0,2022-05-04,1896.0,2022-05-10,1459.0,2022-05-06,9125.0,2022-05-04,3143.0,2022-09-04,1600.0,2022-05-04,1819.0,2022-05-13,1299.0,2022-05-04,2521.0,2022-05-04,2625.0,2022-05-06,6071.0,2022-05-04,2376.0,2022-05-04,1338.0,2022-05-04,3337.0,2022-05-04,2700.0,2022-05-04,3945.0,2022-05-06,4446.0,2022-05-04,1327.0,2022-05-04,1280.0,2022-05-06,2789.0,2022-05-04,1665.0,2022-05-09,2549.0,2022-05-07,6821.0,2022-05-04,1803.0,2022-05-12,9271.0,2022-03-30,9732.0,2022-05-04,2244.0,2022-05-12,1495.0,2022-05-04,4210.0,2022-05-04,2332.0,2022-05-07,7112.0,2022-05-04,2048.0,2022-05-07,6203.0,2022-05-04,1506.0,2022-05-04,1390.0,2022-05-04,1474.0,2022-05-04,1605.0,2022-05-07,6336.0,2022-05-07,1615.0,2022-05-06,4963.0,2022-05-07,4996.0,2022-05-04,1288.0,2022-05-04,3301.0,2022-05-12,3733.0,2022-05-07,5360.0,2022-05-06,8637.0,2022-05-04,1454.0,2022-05-07,5629.0,2022-05-06,5317.0,2022-05-06,10529.0,2022-05-07,4734.0,2022-05-04,1451.0,2022-05-04,2225.0,2022-05-06,8176.0,2022-03-24,1307,2022-05-04,4450.0,2022-05-07,2440.0,2022-05-06,2075.0,2022-08-02,1376.0,2022-05-04,1571.0,2022-05-04,2054.0,2022-03-26,4206.0,2022-09-06,2472.0,2022-05-04,1273.0,2022-05-07,6275.0,2022-05-07,8899.0,2022-05-04,1834.0,2022-05-04,1880.0,2022-05-07,4302.0,2022-05-04,4325.0,2022-05-04,2177.0,2022-05-07,5987.0,2022-05-04,1304.0,2022-05-07,10139.0,2022-05-06,5556.0,2022-03-30,2567.0,2022-05-06,5620.0,2022-05-07,10173.0,2022-05-04,1985.0
50,50,2022-05-06,1828.0,2022-05-07,6236.0,2022-05-09,4431.0,2022-05-07,1316.0,2022-05-07,5853.0,2022-05-14,2478.0,2022-05-07,3838.0,2022-05-08,9635.0,2022-05-07,7035.0,2022-05-10,1822.0,2022-05-09,2084.0,2022-05-08,7623.0,2022-05-08,8901.0,2022-05-07,2767.0,2022-05-06,5402.0,2022-05-09,6382.0,2022-05-09,5322.0,2022-05-08,4378.0,2022-05-07,3411.0,2022-05-08,1610.0,2022-05-11,6171.0,2022-05-12,1551.0,2022-05-07,7417.0,2022-05-12,1323.0,2022-05-08,5824.0,2022-05-06,2771.0,2022-09-09,9560.0,2022-05-07,5203.0,2022-05-15,1302.0,2022-05-07,2427.0,2022-05-06,1512.0,2022-05-08,2482.0,2022-05-07,8048.0,2022-05-07,3936.0,2022-05-07,2364.0,2022-05-06,2468.0,2022-05-07,3951.0,2022-05-08,1886.0,2022-05-07,1914.0,2022-05-07,1608.0,2022-05-08,1710.0,2022-05-07,4977.0,2022-05-11,9886.0,2022-05-09,2216.0,2022-05-06,2262.0,2022-05-14,2050.0,2022-04-01,12920.0,2022-05-06,9618.0,2022-05-15,1280.0,2022-05-07,7906.0,2022-05-07,3150.0,2022-05-10,2393.0,2022-05-07,3747.0,2022-05-10,1956.0,2022-05-07,5223.0,2022-05-06,1338.0,2022-05-07,3792.0,2022-05-07,6698.0,2022-05-10,1732.0,2022-05-09,4434.0,2022-05-08,4186.0,2022-05-10,1401.0,2022-05-07,2488.0,2022-05-07,2288.0,2022-05-15,1294.0,2022-05-10,1756.0,2022-05-08,2875.0,2022-05-06,10235.0,2022-05-10,1882.0,2022-05-08,6213.0,2022-05-08,4504.0,2022-05-10,2205.0,2022-05-07,3922.0,2022-05-06,9187.0,2022-05-08,6654.0,2022-03-26,1373,2022-05-07,5808.0,2022-05-09,4527.0,2022-05-08,3765.0,2022-08-07,9465.0,2022-05-07,2717.0,2022-05-07,10852.0,2022-03-28,8584.0,2022-09-11,8656.0,2022-05-06,8167.0,2022-05-09,2182.0,2022-05-10,1675.0,2022-05-06,3470.0,2022-05-06,4296.0,2022-05-10,1977.0,2022-05-07,2578.0,2022-05-06,7197.0,2022-05-10,2167.0,2022-05-07,1349.0,2022-05-10,1697.0,2022-05-08,3371.0,2022-03-31,1278.0,2022-05-08,3242.0,2022-05-10,1642.0,2022-05-07,3853.0
51,51,2022-05-09,5796.0,2022-05-09,1787.0,2022-05-12,8167.0,2022-05-09,1433.0,2022-05-09,1874.0,2022-05-17,5132.0,2022-05-09,2274.0,2022-05-11,1855.0,2022-05-09,1835.0,2022-05-12,1289.0,2022-05-12,8001.0,2022-05-11,5398.0,2022-05-11,2421.0,2022-05-09,1624.0,2022-05-09,1361.0,2022-05-12,7005.0,2022-05-12,7911.0,2022-05-11,6678.0,2022-05-09,1825.0,2022-05-11,7828.0,2022-05-14,11050.0,2022-05-15,1480.0,2022-05-09,1641.0,2022-05-15,1302.0,2022-05-11,1979.0,2022-05-09,2871.0,2022-09-14,6052.0,2022-05-09,1633.0,2022-05-18,1310.0,2022-05-09,3613.0,2022-05-09,3344.0,2022-05-11,1921.0,2022-05-09,2252.0,2022-05-09,1298.0,2022-05-09,1551.0,2022-05-09,1922.0,2022-05-09,1953.0,2022-05-11,2692.0,2022-05-09,1327.0,2022-05-09,1339.0,2022-05-11,6764.0,2022-05-09,1487.0,2022-05-14,2009.0,2022-05-12,6627.0,2022-05-09,1558.0,2022-05-17,5628.0,2022-04-02,2498.0,2022-05-09,1878.0,2022-05-17,4151.0,2022-05-09,2075.0,2022-05-09,2187.0,2022-05-12,7291.0,2022-05-09,1884.0,2022-05-12,1277.0,2022-05-09,1428.0,2022-05-09,1610.0,2022-05-09,1728.0,2022-05-09,2550.0,2022-05-12,1295.0,2022-05-12,9668.0,2022-05-11,1416.0,2022-05-12,5346.0,2022-05-09,1353.0,2022-05-09,1646.0,2022-05-17,2251.0,2022-05-12,1927.0,2022-05-11,4634.0,2022-05-09,1965.0,2022-05-12,1266.0,2022-05-11,2170.0,2022-05-11,9868.0,2022-05-12,4446.0,2022-05-09,2162.0,2022-05-09,3874.0,2022-05-11,1953.0,2022-03-28,7398,2022-05-09,1469.0,2022-05-12,9086.0,2022-05-11,7501.0,2022-08-12,1390.0,2022-05-09,2017.0,2022-05-09,1584.0,2022-03-30,1985.0,2022-09-16,2038.0,2022-05-09,1469.0,2022-05-12,6470.0,2022-05-12,1275.0,2022-05-09,1760.0,2022-05-09,1666.0,2022-05-12,6238.0,2022-05-09,1732.0,2022-05-09,2063.0,2022-05-12,8983.0,2022-05-09,1284.0,2022-05-12,1281.0,2022-05-11,3863.0,2022-04-02,1298.0,2022-05-11,9152.0,2022-05-12,1294.0,2022-05-09,1953.0
